0,002
0,011
0,067
0,405
0,430
0,580
0,479
0,876
0,259
0,552
0,310
0,861
0,163
0,978
0,868
0,208
0,249
0,494
0,962
0,771
0,627
0,762
0,573
0,437
0,622
0,731
0,384
0,303
0,816
0,893
0,359
0,152
0,913
0,478
0,865
0,191
0,147
0,880
0,282
0,694
0,167
0,002
0,011
0,069
0,413
0,475
0,852
0,115
0,688
0,127
0,762
0,571
0,424
0,545
0,269
0,616
0,697
0,182
0,091
0,546
0,273
0,640
0,839
0,033
0,199
0,194
0,162
0,970
0,819
0,913
0,481
0,883
0,298
0,790
0,743
0,456
0,733
0,399
0,393
0,358
0,145
0,870
0,222
0,334
0,005
0,031
0,186
0,115
0,688
0,127
0,762
0,574
0,446
0,677
0,061
0,366
0,197
0,181
0,084
0,504
0,022
0,135
0,809
0,854
0,123
0,738
0,429
0,572
0,430
0,580
0,478
0,866
0,196
0,174
0,041
0,247
0,482
0,894
0,363
0,178
0,068
0,407
0,442
0,650
0,897
0,385
0,308
0,850
0,100
0,601
0,606
0,633
0,800
0,798
0,788
0,728
0,369
0,213
0,279
0,675
0,053
0,315
0,892
0,350
0,098
0,586
0,514
0,082
0,493
0,959
0,754
0,524
0,142
0,850
0,102
0,611
0,667
0,004
0,024
0,145
0,870
0,219
0,312
0,871
0,224
0,347
0,079
0,477
0,859
0,155
0,930
0,579
0,476
0,858
0,149
0,895
0,368
0,206
0,236
0,415
0,490
0,941
0,648
0,888
0,330
0,981
0,884
0,302
0,813
0,880
0,282
0,691
0,146
0,876
0,256
0,539
0,234
0,402
0,409
0,455
0,727
0,362
0,173
0,039
0,234
0,406
0,439
0,633
0,800
0,799
0,792
0,753
0,519
0,112
0,674
0,044
0,264
0,582
0,494
0,965
0,788
0,730
0,380
0,279
0,672
0,031
0,188
0,126
0,757
0,541
0,248
0,489
0,935
0,611
0,664
0,985
0,909
0,455
0,730
0,381
0,289
0,733
0,398
0,390
0,341
0,046
0,276
0,654
0,923
0,537
0,224
0,342
0,053
0,319
0,911
0,466
0,797
0,783
0,697
0,183
0,100
0,597
0,582
0,494
0,963
0,775
0,652
0,915
0,489
0,932
0,594
0,567
0,401
0,404
0,425
