0,000
0,000
0,000
0,000
0,000
0,000
0,000
0,000
0,001
0,004
0,019
0,097
0,483
0,416
0,082
0,412
0,058
0,289
0,446
0,231
0,155
0,774
0,868
0,341
0,707
0,535
0,676
0,379
0,897
0,483
0,414
0,069
0,347
0,737
0,684
0,421
0,104
0,521
0,607
0,037
0,187
0,933
0,665
0,327
0,635
0,173
0,863
0,316
0,582
0,911
0,557
0,785
0,924
0,619
0,095
0,476
0,381
0,903
0,513
0,564
0,822
0,108
0,541
0,704
0,522
0,612
0,061
0,303
0,515
0,577
0,883
0,415
0,073
0,364
0,821
0,103
0,517
0,586
0,929
0,647
0,234
0,171
0,856
0,281
0,406
0,029
0,146
0,732
0,661
0,304
0,518
0,588
0,938
0,690
0,448
0,238
0,189
0,943
0,714
0,568
0,839
0,196
0,978
0,888
0,439
0,196
0,981
0,907
0,533
0,663
0,314
0,571
0,856
0,278
0,391
0,956
0,782
0,911
0,553
0,767
0,837
0,183
0,915
0,575
0,873
0,366
0,831
0,155
0,774
0,871
0,356
0,778
0,890
0,449
0,246
0,232
0,161
0,804
0,022
0,109
0,543
0,716
0,581
0,905
0,527
0,637
0,183
0,917
0,586
0,929
0,643
0,213
0,065
0,324
0,621
0,103
0,513
0,565
0,823
0,113
0,564
0,819
0,094
0,468
0,341
0,704
0,518
0,589
0,943
0,716
0,580
0,901
0,503
0,517
0,583
0,916
0,582
0,912
0,560
0,801
0,004
0,018
0,089
0,444
0,221
0,107
0,536
0,682
0,411
0,056
0,278
0,390
0,950
0,752
0,759
0,795
0,975
0,874
0,368
0,840
0,200
0,002
0,009
0,045
0,227
0,137
0,683
0,415
0,077
0,383
0,913
0,566
0,831
0,154
0,771
0,854
0,268
0,338
0,689
0,447
0,233
0,164
0,819
0,097
0,484
0,421
0,107
0,535
0,675
0,376
0,881
0,403
0,017
0,084
0,422
0,110
0,552
0,759
0,793
0,965
0,826
0,129
0,643
0,215
0,074
0,372
0,858
0,292
0,460
0,301
0,507
0,535
0,674
0,369
0,844
0,220
0,102
0,509
0,546
0,730
0,650
0,251
0,255
0,275
0,377
0,884
0,419
0,093
0,466
0,330
0,652
0,258
0,292
0,462
0,311
0,554
0,768
0,838
0,191
0,953
0,764
0,818
0,091
0,456
0,282
0,408
0,042
0,210
0,052
0,262
0,310
0,552
0,762
0,812
0,062
0,312
0,559
0,794
0,970
0,850
0,249
0,246
0,232
0,158
0,791
